,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single,CouponPerOrder
236,0,10,1,16,3,3,5,7,0,20,1,3,135,0,1,1,0,0,1,0,0,0,1,0,0,1.0
237,0,19,1,13,1,3,3,3,0,14,1,0,153,1,0,1,0,0,1,0,0,1,0,0,0,0.0
238,1,4,3,10,2,3,4,2,0,18,7,7,194,1,0,0,0,1,0,1,0,1,0,0,1,1.0
239,0,23,1,16,3,4,2,7,0,15,1,3,205,0,1,0,0,0,0,1,1,0,0,0,1,0.0
240,1,3,3,28,3,4,3,3,1,12,1,0,164,0,1,0,0,1,0,1,0,1,0,0,0,1.0
241,0,4,1,15,2,4,4,1,1,16,2,2,127,0,1,0,1,0,0,1,0,0,1,0,1,0.5
242,1,0,3,18,2,2,4,2,0,15,1,0,127,0,1,0,1,0,1,0,0,0,1,0,1,0.0
243,0,10,1,29,2,3,2,10,0,16,1,2,122,0,1,0,1,0,0,1,0,0,1,0,1,1.0
244,0,8,1,15,3,4,4,10,0,19,1,0,165,0,1,0,1,0,0,1,0,1,0,0,1,1.0
245,0,0,1,6,2,3,4,2,0,11,1,4,138,0,1,1,0,0,0,1,0,0,1,1,0,0.0
246,0,1,3,15,3,3,2,2,0,16,1,7,153,0,1,0,1,0,0,1,0,1,0,0,1,1.0
247,0,22,1,13,2,4,3,9,0,24,1,0,145,0,1,0,0,0,0,1,1,0,0,0,1,1.0
248,0,24,3,20,2,3,2,5,0,11,1,7,149,0,1,0,1,0,1,0,0,1,0,0,0,0.0
249,0,9,1,15,3,3,3,5,0,13,2,2,125,0,1,0,1,0,1,0,0,0,1,0,0,0.5
250,1,0,3,25,3,2,2,9,1,13,1,4,153,1,0,0,0,1,0,1,0,1,0,0,1,1.0
251,0,28,1,8,3,3,2,3,1,13,1,2,267,0,1,0,1,0,1,0,0,0,0,0,1,1.0
252,0,0,3,16,3,3,3,2,1,12,1,3,143,0,1,0,0,1,1,0,0,1,0,1,0,0.0
253,0,3,3,15,3,3,4,2,0,18,1,0,125,0,1,0,0,0,0,1,0,0,1,0,0,1.0
254,1,0,1,9,2,3,5,1,0,22,1,4,131,1,0,0,0,0,0,1,0,0,1,0,1,0.0
255,0,10,1,17,2,3,4,2,0,13,1,2,122,0,1,1,0,0,1,0,0,0,1,0,0,1.0
256,0,9,3,8,3,4,3,2,0,13,9,0,176,0,1,1,0,0,0,1,1,0,0,0,0,1.0
257,1,10,1,10,2,3,2,19,1,23,1,0,123,1,0,0,0,0,0,1,0,0,1,0,1,1.0
258,0,13,3,8,2,3,4,8,0,12,1,3,157,0,1,0,0,1,1,0,0,1,0,1,0,0.0
259,0,15,1,15,3,3,5,4,0,16,1,2,126,0,1,0,1,0,1,0,0,0,1,1,0,1.0
260,0,10,1,16,2,3,4,3,1,12,1,1,142,0,1,0,1,0,0,1,0,1,0,0,1,0.0
261,0,16,1,18,2,4,4,2,0,11,3,9,243,0,1,0,1,0,0,1,0,0,0,1,0,0.0
262,0,13,1,8,3,4,3,7,0,22,1,0,134,0,1,1,0,0,1,0,0,1,0,0,0,1.0
263,0,27,1,11,2,3,5,5,0,15,1,2,294,0,1,1,0,0,0,1,0,0,0,0,0,1.0
264,0,7,3,10,3,3,3,10,0,15,1,2,165,1,0,0,0,1,1,0,0,1,0,0,0,1.0
265,0,4,1,13,2,3,5,2,0,12,3,12,143,0,1,1,0,0,1,0,0,1,0,0,0,1.0
266,0,10,1,27,3,3,2,8,0,20,1,2,123,1,0,1,0,0,0,1,0,0,1,0,0,0.0
267,0,16,1,14,3,3,3,5,1,14,1,2,145,0,1,0,0,0,1,0,0,1,0,1,0,0.0
268,0,0,3,10,2,4,2,2,1,11,1,3,145,0,1,0,1,0,1,0,0,1,0,0,1,0.0
269,0,10,1,31,3,3,3,4,1,15,10,7,144,1,0,1,0,0,1,0,0,1,0,0,0,0.3
270,0,10,1,6,3,4,5,2,0,12,3,2,122,0,1,0,1,0,0,1,0,0,1,0,0,0.0
271,0,12,1,6,2,3,3,2,1,14,1,6,292,1,0,0,1,0,0,1,0,0,0,1,0,0.0
272,0,29,3,12,2,2,5,10,0,11,3,7,232,1,0,0,1,0,1,0,0,0,0,0,0,0.6666666666666666
273,0,3,3,18,2,3,3,1,0,11,4,4,166,0,1,0,0,0,1,0,0,1,0,0,1,0.75
274,0,14,3,6,2,2,5,2,0,16,1,7,184,0,1,0,0,1,0,1,1,0,0,0,0,1.0
275,0,1,1,23,3,3,5,2,0,12,1,8,146,0,1,1,0,0,0,1,0,1,0,1,0,0.0
276,1,0,1,9,3,3,5,6,0,13,1,2,140,0,1,1,0,0,0,1,0,0,1,0,0,1.0
277,0,25,1,9,2,4,3,3,1,14,1,4,180,0,1,1,0,0,0,1,1,0,0,0,0,0.0
278,0,18,1,15,3,3,2,4,0,21,1,2,127,0,1,0,1,0,0,1,0,0,1,0,0,1.0
279,0,25,1,10,1,3,2,3,0,13,1,4,266,0,1,0,1,0,1,0,0,0,0,0,0,1.0
280,0,15,1,35,3,3,3,3,0,11,1,2,146,1,0,0,1,0,1,0,0,1,0,1,0,1.0
281,0,3,1,8,2,5,2,3,0,20,1,2,161,0,1,0,1,0,1,0,0,1,0,0,1,0.0
282,0,30,1,13,2,3,5,6,0,15,11,10,296,0,1,0,1,0,1,0,0,0,0,0,0,0.0
283,0,19,1,24,2,3,3,3,0,14,1,8,148,0,1,1,0,0,1,0,0,1,0,1,0,0.0
284,0,15,1,34,2,4,2,1,0,11,1,4,145,1,0,0,0,0,1,0,0,1,0,0,0,0.0
285,1,0,3,6,3,3,4,2,1,16,1,4,132,0,1,0,0,0,1,0,0,0,1,0,1,1.0
286,1,0,3,15,2,5,3,1,0,16,1,0,124,1,0,0,0,1,1,0,0,0,1,1,0,1.0
287,0,10,1,8,2,3,2,2,1,23,1,0,117,1,0,0,1,0,0,1,0,0,1,0,0,1.0
288,0,13,3,8,3,3,3,1,0,14,1,12,280,0,1,0,1,0,1,0,0,0,0,0,0,1.0
289,0,0,1,29,2,3,2,2,0,22,1,2,129,0,1,0,1,0,1,0,0,0,1,1,0,1.0
290,0,10,1,9,2,3,2,5,0,15,1,4,121,1,0,0,1,0,0,1,0,0,1,0,0,0.0
291,0,2,1,9,3,4,3,2,0,18,1,4,219,0,1,1,0,0,0,1,1,0,0,0,0,1.0
292,1,0,1,15,3,4,4,6,0,16,1,1,125,0,1,0,0,0,1,0,0,0,1,0,0,0.0
293,1,0,2,15,2,4,2,2,0,12,1,0,126,0,1,0,0,0,0,1,0,0,1,0,1,1.0
294,0,3,3,28,3,3,5,1,0,11,7,8,184,1,0,0,0,0,1,0,1,0,0,0,0,0.2857142857142857
295,0,30,3,35,2,4,2,4,0,12,3,0,241,0,1,0,0,1,0,1,0,0,0,1,0,0.0
296,0,23,1,35,2,4,3,1,0,15,15,7,270,0,1,0,1,0,0,1,0,0,0,0,0,0.06666666666666667
297,0,3,1,15,2,3,2,1,0,14,6,7,126,1,0,1,0,0,1,0,0,0,1,0,1,0.8333333333333334
298,0,30,3,34,3,4,5,5,0,19,13,11,203,1,0,0,0,1,1,0,1,0,0,0,0,1.0
299,0,20,1,8,3,3,2,6,0,13,1,4,151,0,1,1,0,0,1,0,0,1,0,1,0,0.0
300,0,19,1,8,2,3,3,7,0,13,1,1,279,0,1,0,1,0,0,1,0,0,0,0,0,1.0
301,0,8,1,28,2,5,3,1,0,15,4,3,142,0,1,0,1,0,0,1,0,0,1,0,1,0.5
302,0,27,1,14,2,3,3,8,0,11,1,0,138,0,1,0,1,0,1,0,0,1,0,0,1,1.0
303,0,7,1,8,2,4,3,4,0,12,5,7,128,0,1,0,1,0,0,1,0,0,1,1,0,1.0
304,0,19,3,16,3,4,2,3,1,19,1,2,191,0,1,0,0,1,1,0,1,0,0,0,0,1.0
305,0,4,1,15,2,3,4,2,0,25,1,8,206,0,1,0,1,0,0,1,1,0,0,1,0,1.0
306,1,0,1,21,2,3,3,8,1,12,3,7,236,0,1,1,0,0,0,1,1,0,0,0,0,0.0
307,1,0,1,16,2,5,2,8,0,13,1,3,134,0,1,1,0,0,0,1,0,0,1,1,0,0.0
308,0,3,3,13,2,3,4,1,0,14,1,2,130,0,1,0,0,1,0,1,0,0,1,0,1,1.0
309,0,8,1,22,3,3,3,5,1,12,1,0,176,0,1,0,1,0,0,1,1,0,0,0,0,0.0
310,1,0,1,26,3,3,3,4,0,12,1,0,198,1,0,0,1,0,0,1,1,0,0,0,0,1.0
311,1,0,2,29,2,3,5,10,1,15,1,2,200,1,0,0,0,0,1,0,1,0,0,1,0,1.0
312,0,10,1,11,3,3,3,5,0,17,2,0,121,1,0,0,0,0,0,1,0,0,1,0,0,1.0
313,0,9,3,16,2,3,2,2,0,14,9,7,200,1,0,1,0,0,0,1,1,0,0,0,1,0.1111111111111111
314,1,0,1,10,2,4,3,6,0,16,1,2,139,1,0,0,0,0,0,1,0,0,1,0,1,1.0
315,0,21,3,8,2,3,2,3,0,14,6,7,141,0,1,0,0,1,1,0,0,1,0,0,0,0.6666666666666666
316,0,28,3,24,2,3,4,4,0,23,7,7,268,0,1,0,1,0,1,0,0,0,0,0,1,0.14285714285714285
317,0,14,3,16,2,3,2,8,0,14,1,10,162,1,0,0,1,0,0,1,0,1,0,0,1,0.0
318,0,8,3,6,2,3,3,10,0,11,6,9,147,0,1,0,0,1,0,1,0,1,0,0,0,0.5
319,0,13,1,12,3,3,3,8,0,15,3,13,232,0,1,0,1,0,1,0,0,0,0,0,1,1.3333333333333333
320,0,12,1,14,2,3,3,2,0,11,1,7,138,1,0,0,1,0,1,0,0,0,1,0,0,0.0
321,0,4,3,8,3,3,2,5,1,13,1,5,166,0,1,0,1,0,0,1,0,1,0,0,1,1.0
322,0,15,1,30,2,3,5,2,1,21,5,8,174,0,1,1,0,0,0,1,1,0,0,0,0,0.8
323,0,18,3,8,3,3,4,1,0,19,3,7,148,0,1,0,0,0,0,1,0,1,0,0,0,1.0
324,1,0,2,23,2,3,3,1,1,11,1,0,127,1,0,0,1,0,1,0,0,0,1,1,0,0.0
325,0,2,1,25,2,3,2,5,0,12,1,2,143,0,1,0,0,0,0,1,0,1,0,1,0,0.0
326,0,6,1,6,3,2,3,5,0,19,1,5,262,0,1,1,0,0,1,0,0,0,0,1,0,1.0
327,0,0,3,13,2,4,2,10,0,21,1,4,216,0,1,0,1,0,0,1,1,0,0,1,0,1.0
328,1,10,3,11,3,3,4,2,1,14,1,0,119,1,0,0,0,1,0,1,0,0,1,0,1,1.0
329,0,13,3,34,2,5,5,4,0,15,1,4,209,1,0,0,0,0,0,1,1,0,0,1,0,1.0
330,0,14,1,8,3,4,3,3,1,17,1,7,168,1,0,0,0,0,1,0,0,1,0,0,1,0.0
331,0,0,3,35,2,3,3,6,0,12,1,0,143,0,1,1,0,0,0,1,0,1,0,1,0,1.0
332,0,8,3,6,3,3,3,2,0,16,1,3,149,0,1,1,0,0,1,0,0,1,0,0,1,0.0
333,0,7,3,27,3,2,2,2,0,12,5,7,153,0,1,0,1,0,0,1,0,1,0,0,1,1.0
334,1,0,1,15,3,5,2,2,1,18,1,0,123,0,1,0,0,0,0,1,0,0,1,0,1,1.0
335,0,10,1,6,2,3,2,5,0,17,1,2,175,0,1,0,0,0,1,0,1,0,0,0,1,1.0
336,0,19,1,24,2,3,3,6,0,11,1,2,205,1,0,1,0,0,1,0,1,0,0,0,0,1.0
337,0,14,3,8,3,3,5,8,0,16,11,8,266,0,1,0,1,0,1,0,0,0,0,0,0,0.09090909090909091
338,0,10,3,15,3,3,4,2,0,13,7,7,188,1,0,1,0,0,0,1,1,0,0,1,0,0.8571428571428571
339,0,25,1,12,3,3,5,4,1,12,6,9,156,0,1,0,0,0,0,1,0,1,0,1,0,0.3333333333333333
340,1,0,3,17,2,2,3,9,0,12,1,2,147,1,0,0,0,0,0,1,0,1,0,0,0,1.0
341,0,0,3,15,2,3,2,1,0,13,2,1,124,1,0,1,0,0,0,1,0,0,1,0,0,0.0
342,0,11,1,16,3,3,3,4,0,19,1,0,198,0,1,1,0,0,1,0,0,1,0,0,0,1.0
343,0,10,1,6,3,3,4,7,0,12,4,3,164,0,1,0,1,0,1,0,0,1,0,0,0,0.75
344,0,22,1,24,2,4,3,2,1,15,1,9,295,0,1,0,1,0,0,1,0,0,0,1,0,0.0
345,0,0,1,29,2,2,2,2,1,11,1,4,127,0,1,1,0,0,0,1,0,0,1,0,0,0.0
346,0,0,3,34,3,3,4,2,0,20,1,4,163,0,1,0,0,1,0,1,0,1,0,0,0,1.0
347,0,10,1,23,3,4,4,2,0,21,1,0,121,0,1,0,0,0,0,1,0,0,1,0,0,1.0
348,0,23,2,9,2,3,4,2,0,11,10,7,282,1,0,1,0,0,0,1,0,0,0,0,0,0.1
349,0,10,3,19,2,3,3,2,0,11,1,6,121,0,1,1,0,0,0,1,0,0,1,0,0,1.0
350,1,0,1,13,2,3,3,2,1,16,1,2,129,1,0,0,1,0,1,0,0,0,1,0,0,0.0
351,1,10,3,18,3,4,5,2,0,18,1,0,120,1,0,0,1,0,0,1,0,0,1,0,0,1.0
352,0,7,1,6,2,4,2,2,1,13,1,3,136,0,1,0,1,0,0,1,0,0,1,0,0,0.0
353,1,0,3,19,2,3,5,3,0,17,1,2,142,0,1,1,0,0,0,1,0,1,0,1,0,0.0
354,0,8,1,31,2,4,2,5,0,14,1,2,137,0,1,0,0,0,0,1,0,1,0,0,1,0.0
355,0,4,3,12,3,2,2,5,0,22,5,7,155,0,1,1,0,0,0,1,0,1,0,1,0,0.6
356,0,10,1,12,3,4,3,1,0,12,1,3,122,0,1,1,0,0,1,0,0,0,1,1,0,1.0
357,0,10,3,8,3,3,3,5,1,11,1,0,196,0,1,0,0,1,0,1,0,1,0,0,0,0.0
358,0,0,1,6,2,4,4,2,0,13,1,0,128,0,1,0,1,0,1,0,0,0,1,0,1,1.0
359,0,15,1,8,2,3,2,2,0,13,2,2,141,0,1,0,1,0,1,0,0,1,0,0,0,1.0
360,0,16,1,12,2,4,2,5,1,14,1,0,266,0,1,0,0,0,0,1,0,0,0,1,0,1.0
361,0,11,1,15,2,3,5,4,0,17,1,0,126,0,1,0,1,0,1,0,0,0,1,0,1,1.0
362,0,16,1,15,3,3,3,4,1,13,4,7,157,1,0,1,0,0,0,1,0,1,0,1,0,0.5
363,0,21,1,6,2,4,5,8,0,11,3,2,254,0,1,0,1,0,1,0,0,0,0,0,0,0.0
364,0,17,2,6,2,4,3,5,0,11,1,2,160,0,1,0,1,0,1,0,0,1,0,0,1,1.0
365,0,7,3,15,2,3,3,2,1,18,1,6,126,0,1,0,0,0,1,0,0,0,1,1,0,1.0
366,1,0,3,8,2,3,5,1,0,11,1,2,130,0,1,0,0,1,0,1,0,0,1,1,0,0.0
367,0,0,3,28,2,3,3,2,0,11,1,2,134,0,1,0,0,0,0,1,0,0,1,0,1,1.0
368,0,17,1,9,2,3,2,5,1,15,1,1,295,0,1,0,0,0,0,1,0,0,0,0,0,1.0
369,0,0,1,12,2,3,3,1,0,20,2,2,128,0,1,1,0,0,0,1,0,0,1,0,0,1.0
370,0,6,3,14,2,3,3,1,0,12,1,2,171,0,1,0,0,1,0,1,0,1,0,1,0,1.0
371,0,5,1,15,3,3,2,2,1,12,1,5,163,0,1,0,1,0,1,0,0,1,0,0,0,1.0
372,0,10,1,9,3,3,3,2,0,20,1,0,121,1,0,1,0,0,1,0,0,0,1,1,0,1.0
373,0,26,3,6,2,3,5,8,0,20,8,10,184,0,1,1,0,0,1,0,0,1,0,0,1,0.75
374,0,7,1,6,2,3,2,2,0,12,8,8,127,0,1,0,1,0,0,1,0,0,1,0,0,0.75
375,1,8,3,32,3,3,5,3,0,14,1,0,143,1,0,0,1,0,1,0,0,1,0,0,0,0.0
376,0,0,1,12,3,3,2,2,1,13,1,2,127,0,1,0,1,0,1,0,0,0,1,0,0,0.0
377,0,10,1,9,2,3,3,2,0,15,7,8,194,0,1,0,0,0,0,1,1,0,0,0,0,0.8571428571428571
378,0,2,3,9,3,3,3,2,0,14,1,2,156,0,1,1,0,0,1,0,0,1,0,0,0,0.0
379,0,8,1,12,2,5,2,2,0,13,11,8,166,0,1,0,1,0,0,1,0,1,0,0,1,1.0
380,0,6,1,12,1,3,2,4,0,23,4,7,177,1,0,0,1,0,0,1,0,1,0,1,0,1.0
381,0,27,2,25,2,3,4,3,0,15,7,1,207,0,1,1,0,0,0,1,1,0,0,0,0,0.42857142857142855
382,0,9,1,15,2,4,4,3,1,11,1,2,188,0,1,1,0,0,0,1,0,1,0,1,0,1.0
383,0,10,1,9,2,4,2,1,0,13,1,1,120,0,1,1,0,0,0,1,0,0,1,0,1,0.0
384,1,0,1,16,2,3,3,2,1,11,1,1,110,0,1,1,0,0,0,1,0,0,1,0,1,0.0
385,1,0,1,9,3,3,5,2,1,11,9,7,133,1,0,0,1,0,0,1,0,0,1,0,1,1.0
386,0,10,1,9,2,4,3,2,0,18,1,0,113,1,0,0,1,0,0,1,0,0,1,0,0,1.0
387,0,0,1,10,2,2,5,3,0,16,1,2,128,0,1,1,0,0,0,1,0,0,1,0,0,0.0
388,0,0,3,14,2,2,4,1,0,22,1,2,149,0,1,0,1,0,0,1,0,1,0,0,0,0.0
389,0,11,3,13,2,4,2,1,0,20,1,5,140,0,1,0,0,1,1,0,0,1,0,0,1,1.0
390,0,2,1,6,2,5,2,2,0,18,2,8,127,1,0,0,1,0,0,1,0,0,1,1,0,1.0
391,0,21,3,8,2,2,4,4,0,12,2,2,181,0,1,0,0,1,0,1,0,1,0,0,0,1.0
392,0,0,3,9,3,2,2,2,1,20,1,4,146,1,0,1,0,0,1,0,0,1,0,1,0,1.0
393,0,10,1,16,3,2,2,4,0,17,1,0,147,0,1,0,1,0,0,1,0,0,1,0,1,1.0
394,0,23,1,34,3,2,3,2,1,11,3,8,132,0,1,1,0,0,0,1,0,0,1,0,0,1.0
395,0,7,1,15,2,4,4,2,0,14,7,7,186,0,1,1,0,0,1,0,1,0,0,0,1,0.5714285714285714
396,1,0,3,9,3,3,3,10,0,14,2,0,146,0,1,0,1,0,1,0,0,1,0,0,1,0.5
397,0,12,1,8,3,4,3,2,0,11,11,10,146,0,1,0,0,0,1,0,0,1,0,0,1,0.18181818181818182
398,0,5,3,16,2,3,2,2,0,12,1,8,154,0,1,0,0,1,0,1,0,1,0,0,1,0.0
399,1,13,3,14,2,3,3,4,1,14,1,3,168,1,0,0,0,0,0,1,0,1,0,0,0,1.0
400,0,11,1,6,2,2,2,1,0,13,1,8,176,0,1,0,1,0,1,0,0,1,0,0,1,1.0
401,0,0,1,6,3,3,5,2,0,11,1,7,174,0,1,0,1,0,1,0,1,0,0,0,0,1.0
402,0,5,1,9,2,3,2,4,0,15,7,4,212,0,1,0,1,0,1,0,1,0,0,0,1,0.42857142857142855
403,0,20,3,20,2,3,5,3,0,12,1,7,150,0,1,0,0,1,0,1,0,1,0,0,1,0.0
404,0,13,3,11,2,4,5,6,1,21,1,12,205,1,0,0,1,0,0,1,1,0,0,0,0,0.0
405,0,26,1,13,2,2,3,4,0,19,3,3,248,0,1,0,1,0,0,1,0,0,0,0,0,0.0
406,0,14,2,16,3,4,2,4,0,15,12,6,291,0,1,0,0,0,0,1,0,0,0,1,0,0.08333333333333333
407,0,30,3,22,2,3,5,9,0,14,2,2,154,0,1,0,0,1,0,1,0,1,0,0,1,0.5
408,0,0,1,16,2,3,5,2,0,21,1,7,188,1,0,0,1,0,0,1,1,0,0,1,0,1.0
409,0,14,2,6,2,4,3,2,0,12,2,10,292,0,1,0,0,0,0,1,0,0,0,0,0,0.5
410,0,23,3,14,2,3,4,8,0,15,2,2,139,0,1,0,0,1,0,1,0,0,1,0,0,0.5
411,1,10,1,6,3,5,4,8,1,13,3,7,122,0,1,0,1,0,1,0,0,0,1,0,1,0.3333333333333333
412,0,9,1,14,3,2,5,10,0,14,1,4,217,1,0,0,1,0,1,0,1,0,0,0,0,0.0
413,0,11,1,6,2,3,3,5,1,14,1,0,179,0,1,0,1,0,1,0,1,0,0,0,1,0.0
414,0,17,1,30,2,5,3,3,0,14,1,4,137,1,0,1,0,0,0,1,0,0,1,0,1,0.0
415,0,20,3,9,2,3,3,10,1,12,3,13,238,1,0,1,0,0,1,0,0,0,0,1,0,2.3333333333333335
416,0,3,3,33,2,3,2,8,0,23,7,7,153,0,1,0,0,1,0,1,0,1,0,1,0,0.5714285714285714
417,0,2,3,15,2,3,3,2,0,11,1,0,126,0,1,0,1,0,0,1,0,0,1,0,1,0.0
418,1,5,1,25,2,2,3,7,1,12,2,2,128,1,0,1,0,0,0,1,0,0,1,1,0,1.0
419,0,16,3,21,2,4,2,4,0,18,2,2,168,1,0,0,1,0,0,1,0,1,0,0,0,0.0
420,0,7,1,14,3,3,3,4,0,11,4,3,161,0,1,1,0,0,1,0,0,1,0,0,1,0.25
421,0,0,1,15,2,3,5,2,0,14,1,2,125,0,1,1,0,0,0,1,0,0,1,0,0,0.0
422,0,12,2,9,2,2,4,10,0,15,3,6,164,0,1,0,0,0,1,0,0,1,0,0,0,1.0
423,0,29,1,15,2,3,2,8,0,11,1,4,211,0,1,1,0,0,0,1,0,0,0,0,0,0.0
424,0,13,1,15,2,4,2,1,1,20,2,3,123,0,1,1,0,0,1,0,0,0,1,0,1,1.0
425,0,0,1,13,2,4,5,9,0,19,1,7,168,0,1,1,0,0,1,0,0,1,0,0,1,1.0
426,0,10,3,16,2,3,4,2,0,14,2,2,123,0,1,0,0,1,0,1,0,0,1,1,0,0.0
427,0,26,1,15,2,3,2,3,0,17,2,2,125,0,1,0,1,0,0,1,0,1,0,0,1,0.5
428,0,8,1,8,3,3,5,3,0,11,1,0,151,1,0,0,1,0,1,0,0,1,0,1,0,0.0
429,0,5,1,30,3,3,2,2,0,15,4,7,153,1,0,0,1,0,0,1,0,1,0,0,0,0.5
430,0,11,1,8,2,3,3,7,1,13,1,1,131,0,1,1,0,0,0,1,0,0,1,0,0,0.0
431,0,7,1,14,2,3,5,4,0,14,1,0,151,0,1,0,1,0,1,0,0,1,0,1,0,1.0
432,1,0,1,6,2,3,2,2,1,13,7,8,127,0,1,0,0,0,0,1,0,0,1,0,1,0.7142857142857143
433,0,0,3,32,2,3,2,2,0,23,1,4,162,0,1,1,0,0,1,0,0,1,0,0,1,0.0
434,0,18,3,8,2,5,3,1,0,13,3,1,166,0,1,0,0,0,0,1,0,1,0,0,1,0.0
435,0,0,1,16,3,2,3,2,0,18,1,2,135,0,1,1,0,0,0,1,0,0,1,0,1,1.0
436,1,10,3,33,3,1,3,5,1,12,1,3,164,1,0,0,1,0,1,0,0,1,0,0,1,1.0
437,0,7,3,8,2,3,2,2,0,22,1,4,163,0,1,0,0,0,0,1,0,1,0,0,1,0.0
438,1,18,1,8,3,3,5,6,1,15,1,4,299,0,1,1,0,0,0,1,0,0,0,0,0,1.0
439,0,9,3,14,3,4,5,2,0,15,1,9,176,1,0,0,1,0,0,1,1,0,0,0,1,0.0
440,0,25,1,25,2,3,2,1,0,18,1,2,143,1,0,1,0,0,0,1,0,0,1,0,0,1.0
441,0,0,1,6,3,5,2,4,0,14,2,0,144,1,0,0,1,0,1,0,0,0,1,1,0,1.0
442,0,2,1,33,3,3,3,5,0,12,1,1,143,0,1,1,0,0,1,0,0,1,0,0,0,1.0
443,1,0,3,14,2,4,5,7,0,17,1,2,153,0,1,0,0,0,0,1,0,1,0,0,1,1.0
444,0,7,1,6,3,1,2,3,0,16,1,3,133,0,1,0,1,0,1,0,0,0,1,0,1,0.0
445,0,27,1,25,3,3,5,10,1,11,1,4,155,0,1,1,0,0,1,0,0,1,0,1,0,0.0
446,0,2,3,5,2,3,2,1,0,19,1,1,143,1,0,0,0,1,0,1,0,1,0,0,0,0.0
447,0,10,1,16,2,3,5,1,1,13,4,3,128,0,1,0,1,0,1,0,0,0,1,1,0,0.75
448,0,11,1,8,3,1,5,7,1,12,4,12,160,1,0,0,1,0,1,0,0,1,0,0,1,1.0
449,0,7,1,8,2,4,5,2,0,11,1,3,144,0,1,1,0,0,1,0,0,0,1,0,1,1.0
450,0,8,3,15,3,3,2,2,0,16,1,2,126,0,1,0,1,0,1,0,0,0,1,0,0,0.0
451,0,3,1,6,2,5,3,4,0,21,1,2,138,0,1,0,1,0,0,1,0,0,1,0,0,1.0
452,0,13,1,8,2,1,4,2,0,24,3,7,142,1,0,1,0,0,1,0,0,1,0,0,0,0.0
453,0,7,3,14,3,3,5,6,0,17,1,2,165,0,1,0,1,0,1,0,0,1,0,0,0,1.0
454,0,15,1,14,3,3,2,2,0,13,14,9,284,1,0,0,1,0,0,1,0,0,0,1,0,0.07142857142857142
455,1,10,1,12,3,1,5,2,1,21,1,0,116,0,1,0,1,0,0,1,0,0,1,0,0,1.0
456,0,0,1,15,2,4,4,2,0,11,1,0,127,1,0,0,1,0,0,1,0,0,1,1,0,1.0
457,0,25,1,17,2,3,3,9,0,20,1,4,131,0,1,0,1,0,1,0,0,1,0,0,0,1.0
458,0,23,1,8,3,3,3,6,0,16,1,3,276,0,1,1,0,0,0,1,0,0,0,0,0,1.0
459,1,0,1,15,2,4,5,2,1,11,1,0,123,0,1,0,1,0,1,0,0,0,1,0,0,0.0
460,0,6,1,13,2,3,3,1,0,11,3,4,217,0,1,1,0,0,0,1,1,0,0,0,0,0.0
461,1,0,3,22,3,3,5,6,0,15,1,2,153,0,1,0,0,1,1,0,0,1,0,0,1,1.0
462,0,20,1,8,2,3,2,2,1,11,3,0,268,0,1,0,0,0,1,0,0,0,0,0,0,0.3333333333333333
463,0,9,1,6,2,3,4,1,0,15,1,5,152,0,1,0,0,0,1,0,0,1,0,0,0,0.0
464,0,2,1,29,2,1,3,2,0,24,1,7,127,0,1,0,1,0,0,1,0,0,1,0,0,1.0
465,1,20,1,8,2,3,4,8,1,15,13,8,292,0,1,0,1,0,0,1,0,0,0,0,1,0.38461538461538464
466,0,8,1,15,2,1,3,4,0,13,2,2,125,0,1,0,1,0,1,0,0,0,1,0,1,0.0
467,0,15,1,6,2,4,2,10,1,13,1,2,161,0,1,0,1,0,1,0,0,1,0,0,0,0.0
468,1,0,1,8,2,3,3,7,0,17,2,1,144,0,1,1,0,0,0,1,0,0,1,0,1,0.0
469,0,10,2,19,2,3,4,4,0,13,1,4,121,0,1,0,0,0,0,1,0,0,1,0,0,1.0
470,0,5,1,10,3,4,3,2,0,12,6,8,162,0,1,0,1,0,1,0,0,1,0,0,0,0.16666666666666666
471,0,13,1,22,2,4,3,7,0,14,1,0,151,1,0,1,0,0,0,1,0,1,0,0,1,1.0
472,0,3,1,8,2,4,2,6,1,24,1,0,169,0,1,1,0,0,1,0,0,1,0,0,1,1.0
473,0,10,1,8,3,4,3,2,0,14,1,0,123,0,1,0,1,0,1,0,0,0,1,0,1,1.0
474,0,15,1,35,3,3,4,2,0,13,7,8,144,0,1,0,1,0,0,1,0,1,0,0,0,0.2857142857142857
475,0,11,1,18,2,4,5,3,0,15,1,2,163,1,0,0,1,0,0,1,0,1,0,1,0,1.0
476,0,7,1,15,3,4,2,2,0,16,1,3,126,1,0,0,1,0,1,0,0,0,1,0,1,1.0
477,1,12,3,17,2,3,2,2,0,18,7,7,177,0,1,0,0,1,1,0,1,0,0,0,0,0.0
